Time,other,x,y,z
674683,1125,136,426,1033
674703,1091,121,423,999
674723,1089,111,422,997
674743,1113,114,420,1024
674763,1090,114,423,998
674783,1092,129,421,999
674804,1069,129,419,975
674824,1106,134,420,1014
674844,1098,134,446,994
674864,1103,127,415,1014
674884,1067,105,416,977
674904,1103,131,423,1010
674924,1105,129,433,1008
674945,1105,129,433,1008
674965,1080,138,422,984
674985,1109,134,433,1012
675005,1126,134,441,1027
675025,1115,133,427,1021
675045,1059,130,417,964
675065,1050,124,400,963
675086,1061,130,408,971
675106,1077,139,408,987
675126,1036,129,398,947
675146,1034,134,381,952
675166,1050,144,395,962
675186,1050,144,395,962
675206,1038,139,383,955
675227,1016,131,375,935
675267,1016,131,375,935
675287,964,136,332,895
675307,919,126,342,844
675327,925,140,328,854
675347,889,115,302,828
675367,898,132,309,832
675388,890,121,305,827
675408,890,121,305,827
675428,909,128,315,842
675448,909,128,315,842
675468,933,143,316,866
675488,925,130,322,857
675508,920,138,330,847
675529,911,128,307,847
675549,908,126,319,841
675569,931,133,314,866
675589,923,136,322,854
675609,922,134,307,859
675629,879,124,311,812
675649,897,129,312,831
675670,897,129,312,831
675690,892,124,300,831
675710,910,130,305,847
675730,903,127,313,837
675750,935,153,314,867
675770,915,133,330,843
675790,944,141,327,875
675811,974,127,334,906
675831,974,127,334,906
675851,931,133,320,864
675891,931,133,320,864
675911,930,119,337,858
675931,957,136,318,892
675952,928,138,323,858
675972,941,136,332,870
675992,940,118,320,875
676012,954,123,339,883
676032,962,136,331,893
676052,958,134,349,882
676072,967,132,345,893
676093,967,132,345,893
676113,989,130,364,910
676133,984,132,352,909
676153,1001,129,362,924
676173,1027,133,362,952
676193,993,125,378,909
676213,1037,137,373,957
676234,1019,131,380,936
676254,1019,131,380,936
676274,979,129,363,900
676294,1001,142,362,923
676314,1003,130,365,925
676334,992,111,366,914
676354,1020,122,374,941
676375,1060,142,396,973
676395,1055,152,391,967
676415,1046,142,386,961
676435,1070,143,391,985
676455,1044,133,403,954
676475,1095,141,415,1003
676495,1064,130,397,978
676516,1090,150,409,999
676536,1066,160,403,974
676556,1061,170,406,965
676576,1061,170,406,965
676596,1054,147,404,962
676616,1054,147,404,962
676636,1060,159,402,967
676657,1026,156,405,929
676677,1053,171,387,964
676697,1052,173,400,957
676717,1063,163,395,973
676737,1024,146,398,932
676757,1051,153,389,964
676777,1045,158,401,952
676798,1057,160,400,965
676818,1073,156,400,983
676838,1073,156,400,983
676858,1051,162,383,965
676878,1021,158,376,936
676898,1010,158,346,935
676918,961,139,349,884
676939,955,143,336,883
676959,928,138,332,855
676979,963,156,326,893
676999,929,141,327,858
677019,920,162,310,851
677039,907,154,306,840
677059,869,115,305,805
677080,874,118,294,815
677100,874,118,294,815
677120,867,141,282,808
677140,845,138,276,787
677160,863,142,277,805
677180,872,130,285,813
677200,865,115,288,807
677221,839,104,268,788
677241,839,118,260,789
677281,839,118,260,789
677301,863,123,259,814
677321,854,111,268,803
677341,860,125,274,806
677362,855,126,260,804
677382,861,125,270,807
677402,835,106,258,787
677422,866,103,265,818
677442,866,103,265,818
677462,847,115,261,797
677482,825,126,252,776
677503,852,118,261,802
677523,861,105,275,809
677543,861,103,256,815
677563,861,103,256,815
677583,876,106,262,828
677603,856,97,274,805
677623,904,109,274,855
677644,895,111,291,839
677664,914,103,296,859
677684,914,103,296,859
677704,940,120,301,882
677724,940,120,301,882
677744,949,96,306,893
677764,960,114,311,901
677784,980,114,322,918
677805,980,119,339,911
677825,989,127,322,926
677845,999,126,342,930
677885,999,126,342,930
677905,1032,123,348,963
677925,1005,121,350,934
677946,1015,126,355,942
677966,1032,135,355,959
677986,1044,127,377,965
678006,1058,135,367,983
678026,1043,119,369,968
678046,1101,135,389,1021
678066,1056,118,380,978
678087,1085,123,388,1006
678147,1085,123,388,1006
678167,1088,127,378,1012
678187,1064,125,377,987
678207,1065,98,369,994
678228,1071,109,375,997
678248,1071,109,375,997
678268,1050,128,379,971
678288,1055,117,358,985
678308,1062,114,370,989
678348,1062,114,370,989
678369,1037,121,347,970
678389,996,119,338,929
678409,985,112,327,922
678429,963,102,313,905
678449,955,117,313,894
678469,923,112,295,867
678489,923,112,295,867
678510,954,124,293,900
678530,940,118,309,879
678550,952,118,310,892
678570,966,121,320,903
678590,984,124,314,923
678610,988,130,341,918
678630,1022,128,350,952
678651,1034,129,353,963
678671,1065,139,363,992
678691,1031,131,359,957
678711,1031,131,359,957
678731,1008,130,346,938
678751,1028,138,353,956
678771,1028,138,353,956
678792,1052,136,349,982
678812,1045,138,364,969
678852,1045,138,364,969
678872,1060,144,373,982
678892,1055,138,362,981
678912,1036,140,372,957
678933,1040,145,348,969
678953,991,158,349,914
678973,981,149,341,908
678993,970,124,353,895
679013,1036,131,350,966
679033,1019,145,356,943
679053,998,173,329,926
679074,934,148,320,864
679094,969,150,327,900
679114,968,134,331,899
679134,968,134,331,899
679154,942,142,308,879
679174,920,159,305,853
679194,920,159,305,853
679215,884,142,296,820
679235,910,137,289,852
679255,918,140,307,853
679275,924,150,299,861
679295,891,140,312,822
679315,912,150,306,846
679335,951,147,325,881
679356,956,145,315,890
679376,919,145,306,854
679396,902,151,287,841
679416,870,138,283,811
679436,870,138,283,811
679456,856,131,277,800
679476,876,141,287,815
679497,889,142,282,831
679517,904,158,287,842
679537,876,136,295,814
679557,908,157,286,847
679577,898,129,304,835
679597,933,136,328,863
679617,941,130,325,874
679638,965,155,336,891
679658,978,147,340,904
679678,967,141,360,886
679698,1030,141,359,955
679718,1010,146,379,925
679738,1070,148,383,987
679758,1056,144,392,970
679779,1105,146,397,1021
679799,1106,151,414,1014
679819,1128,143,419,1037
679839,1099,135,416,1008
679859,1119,144,416,1029
679879,1119,144,416,1029
679899,1104,146,408,1015
679920,1093,130,406,1006
679940,1121,144,409,1034
679960,1108,135,416,1018
679980,1117,144,410,1029
680000,1097,135,401,1012
680020,1119,150,397,1036
680040,1084,129,409,995
680060,1103,140,402,1017
680081,1082,131,390,1001
680101,1054,139,380,973
680141,1054,139,380,973
680161,1080,134,385,999
680181,1048,136,371,970
680201,1048,136,371,970
680222,1042,136,381,960
680242,1053,138,361,980
680262,1053,138,361,980
680282,1053,128,363,980
680302,1002,138,362,924
680322,1001,149,344,928
680342,1001,149,344,928
680363,973,138,332,904
680383,949,130,325,882
680403,972,123,319,910
680423,918,122,314,854
680443,956,139,319,891
680463,929,123,323,862
680483,976,132,323,911
680504,961,129,331,892
680524,951,139,316,886
680544,929,125,326,861
680564,937,123,308,876
680584,937,123,308,876
680604,946,128,322,880
680624,988,122,334,922
680645,1006,135,335,938
680665,1006,135,335,938
680685,993,126,361,916
680705,1015,123,350,944
680725,995,121,354,921
680745,1014,125,341,947
680765,1007,128,347,937
680786,977,123,336,909
680826,977,123,336,909
680846,1012,118,360,938
680866,1033,117,366,959
680886,1075,134,385,995
680906,1120,141,405,1034
680927,1109,141,425,1015
680947,1153,147,410,1067
680967,1120,136,433,1023
680987,1193,148,433,1102
681007,1166,134,450,1067
681027,1203,150,456,1102
681047,1176,148,452,1075
681068,1195,149,462,1092
681088,1180,141,451,1081
681108,1146,136,428,1054
681128,1173,147,430,1081
681148,1133,147,419,1043
681168,1109,133,408,1022
681188,1109,133,408,1022
681209,1067,124,393,984
681229,1083,134,410,993
681249,1089,135,399,1004
681269,1089,135,399,1004
681289,1088,122,393,1007
681329,1088,122,393,1007
681350,1078,122,384,1000
681370,1038,117,371,962
681390,1033,130,369,956
681410,1035,122,352,965
681430,979,113,346,909
681450,1009,113,336,945
681470,981,106,350,910
681491,1011,107,347,943
681511,999,107,357,927
681531,1005,119,338,939
681551,973,127,342,902
681571,960,115,328,894
681591,933,107,320,870
681611,943,105,315,882
681632,925,102,307,867
681652,925,102,307,867
681672,945,120,314,883
681692,962,127,309,902
681712,945,119,313,884
681752,945,119,313,884
681773,957,136,306,896
681793,932,115,317,869
681813,932,115,317,869
681833,959,126,320,896
681853,957,142,323,889
681873,967,138,322,901
681893,954,134,331,884
681914,1001,138,334,934
681934,969,128,335,900
681954,983,135,336,914
681974,978,141,347,904
681994,973,142,330,904
682014,980,143,349,904
682034,967,132,335,898
682055,967,132,335,898
682075,1010,144,349,936
682095,989,146,344,915
682115,1005,143,354,930
682135,993,144,354,916
682155,1027,148,351,953
682175,1001,145,368,919
682196,1019,149,353,945
682216,968,137,356,889
682236,1037,159,346,964
682256,1001,138,364,922
682276,1017,150,360,939
682296,1010,145,368,929
682316,1011,158,356,933
682336,1027,147,369,946
682357,1013,152,360,935
682377,990,141,346,916
682397,973,141,346,899
682417,962,135,339,890
682457,962,135,339,890
682477,958,148,324,889
682498,917,139,326,846
682518,934,146,321,865
682538,909,130,321,840
682558,923,139,313,857
682578,885,130,301,822
682598,884,143,312,815
682618,923,148,314,855
682639,868,140,302,801
682659,892,136,298,829
682679,852,131,307,784
682699,885,133,290,825
682719,872,135,306,805
682739,866,140,283,806
682759,844,143,296,777
682800,844,143,296,777
682820,855,140,288,793
682840,838,134,289,775
682860,853,134,288,792
682880,848,137,298,782
682900,909,150,307,842
682921,866,137,319,793
682941,932,147,315,864
682961,896,141,326,822
682981,942,158,330,867
683001,911,136,349,831
683021,921,140,330,848
683041,936,138,347,858
683062,950,142,361,867
683082,974,153,372,886
683102,988,146,378,901
683122,1003,144,387,915
683142,1058,154,403,966
683162,1046,148,420,946
683182,1071,153,416,975
683203,1049,152,417,950
683223,1083,159,416,988
683243,1077,150,442,971
683263,1106,151,436,1005
683283,1117,147,452,1010
683303,1163,160,447,1062
683323,1150,150,468,1039
683344,1165,156,460,1058
683364,1144,158,460,1035
683384,1179,161,455,1075
683404,1126,143,457,1019
683424,1140,150,443,1039
683444,1108,154,439,1005
683464,1132,171,416,1038
683485,1128,150,451,1023
683505,1145,145,442,1046
683525,1134,142,447,1032
683545,1122,150,432,1025
683565,1122,150,432,1025
683585,1115,153,442,1012
683605,1115,153,442,1012
683626,1134,154,438,1035
683646,1120,140,445,1018
683666,1138,147,450,1035
683686,1116,137,438,1017
683706,1134,151,438,1035
683726,1112,137,446,1009
683746,1126,147,438,1027
683767,1108,130,436,1010
683787,1096,145,414,1004
683807,1057,131,412,964
683827,1036,136,401,945
683847,1031,125,377,952
683867,1018,128,382,935
683887,976,132,349,902
683908,963,136,352,886
683928,970,132,345,897
683948,940,120,342,867
683968,942,104,330,876
683988,948,111,343,877
684008,970,119,340,900
684028,949,124,341,876
684049,938,131,332,867
684069,949,132,338,876
684089,933,121,337,861
684109,949,107,330,883
684129,964,119,334,896
684149,964,119,334,896
684169,935,118,340,863
684190,956,124,331,889
684210,944,113,348,870
684230,975,123,335,908
684250,933,111,337,863
684270,927,111,325,861
684290,916,120,321,849
684310,916,120,321,849
684331,928,113,325,862
684351,947,117,334,878
684371,962,115,334,895
684391,970,119,356,894
684411,967,126,333,899
684431,978,135,337,908
684451,978,135,337,908
684472,994,123,352,922
684492,984,115,348,913
684512,984,136,343,912
684532,980,124,347,907
684552,981,138,357,902
684572,996,140,342,925
684592,1007,121,361,932
684612,1015,130,355,942
684633,986,132,344,915
684653,984,148,342,911
684673,982,136,348,909
684693,1008,135,352,934
684713,953,126,332,885
684733,940,131,333,869
684753,940,131,333,869
684774,956,130,337,885
684794,987,123,339,918
684814,987,123,339,918
684834,985,133,340,914
684854,967,142,347,891
684874,967,142,347,891
684894,910,127,334,837
684915,964,133,331,895
684935,954,114,330,888
684955,976,134,338,906
684975,959,130,334,890
684995,986,140,352,911
685015,1009,127,360,933
685035,997,137,368,916
685056,1024,145,363,947
685076,998,141,355,922
685096,1020,146,357,944
685116,956,129,357,878
685136,1010,134,353,937
685156,997,132,357,921
685176,993,141,346,920
685197,993,141,346,920
685217,1044,147,355,970
685237,1039,139,369,961
685257,1057,139,378,977
685277,1036,133,359,962
685297,1041,144,371,962
685317,1064,146,359,991
685338,1032,143,365,955
685358,1042,139,352,971
685378,1022,139,350,950
685398,1039,132,344,971
685418,1002,133,348,930
685438,1009,138,337,941
685458,998,129,346,927
685479,1032,123,346,964
685499,1032,123,346,964
685519,1010,131,346,940
685539,997,127,340,928
685559,1004,132,354,930
685579,1004,132,354,930
685599,1005,131,341,936
685620,987,118,325,924
685640,978,137,333,909
685660,948,121,325,882
685680,948,121,325,882
685700,934,114,312,872
685720,960,116,320,898
685740,962,115,331,896
685761,945,134,318,879
685781,945,134,318,879
685801,918,125,315,853
685821,948,116,314,886
685841,946,113,325,881
685861,967,130,308,907
685881,915,119,308,853
685902,949,126,301,891
685922,930,114,319,866
685942,963,133,311,901
685962,934,116,320,869
685982,955,124,306,895
686002,932,119,308,871
686022,932,119,308,871
686043,904,111,301,845
686063,904,111,301,845
686083,935,107,295,880
686103,929,112,317,866
686123,947,116,308,888
686143,930,110,317,867
686163,951,125,311,890
686184,923,103,322,859
686204,938,105,311,879
686244,938,105,311,879
686264,930,113,319,866
686284,968,107,331,903
686304,956,102,325,893
686325,975,111,321,914
686345,939,105,310,880
686365,906,113,300,847
686385,899,110,289,844
686405,874,118,290,815
686425,859,104,278,806
686445,835,104,265,785
686466,858,117,256,810
686486,827,112,258,777
686506,805,94,241,762
686526,784,89,250,737
686546,842,101,263,794
686566,806,104,258,756
686586,815,115,260,763
686607,815,115,260,763
686627,888,113,273,838
686647,893,89,303,835
686667,920,95,300,865
686687,903,100,308,843
686707,960,116,330,894
686727,960,116,330,894
686748,981,111,349,910
686768,994,112,347,924
686788,947,110,334,879
686808,958,105,333,892
686828,950,115,329,884
686848,938,119,325,871
686868,952,114,338,882
686888,952,114,338,882
686909,986,119,335,920
686929,1000,131,351,927
686949,964,131,337,893
686969,956,119,336,887
686989,988,116,346,918
687009,1002,115,354,930
687029,988,111,358,914
687050,1015,126,363,939
687070,1026,133,368,948
687090,1048,142,361,973
687110,1015,116,370,938
687130,1063,117,370,990
687150,1011,110,359,938
687170,1014,124,347,944
687191,982,125,340,912
687211,967,128,318,905
687231,1001,131,339,932
687251,1008,123,336,943
687271,1008,123,336,943
687291,999,136,345,927
687311,1010,138,344,939
687332,1030,131,371,952
687352,1107,140,383,1029
687372,1102,141,404,1015
687392,1116,143,399,1032
687412,1073,124,422,979
687432,1098,140,406,1011
687452,1081,146,404,992
687473,1083,148,393,998
687493,1047,122,385,966
687513,1076,138,390,994
687533,1076,126,398,991
687553,1051,137,405,961
687573,1057,147,375,977
687593,1045,145,384,961
687614,1044,128,376,965
687634,1024,127,362,949
687654,996,134,344,925
687674,978,134,345,905
687714,978,134,345,905
687734,980,145,337,909
687755,980,145,337,909
687775,988,136,347,915
687795,980,120,344,909
687815,1007,138,356,932
687835,1007,138,356,932
687855,998,146,375,913
687875,1008,144,348,935
687896,982,152,348,905
687916,996,147,355,918
687936,994,130,366,915
687956,1044,130,374,966
687976,1041,143,382,957
687996,1049,156,378,965
688016,1005,154,382,916
688037,1045,156,370,964
688057,1026,129,378,945
688077,1062,135,383,982
688097,1036,127,388,952
688117,1074,151,387,990
688137,1049,150,391,961
688157,1052,159,381,967
688178,1049,134,401,960
688198,1109,145,412,1018
688218,1074,127,408,986
688238,1084,146,402,996
688258,1084,146,402,996
688278,1109,148,416,1017
688298,1120,143,421,1027
688319,1103,148,429,1005
688339,1099,145,414,1007
688359,1099,145,414,1007
688379,1081,136,418,987
688399,1081,136,418,987
688419,1105,131,408,1019
688439,1091,137,413,1000
688460,1060,147,397,971
